Time,非市场化核电总加_日前,竞价空间_日前,风力发电_日前,联络线计划_日前,光伏发电_日前,新能源总加_日前,省调负荷_日前,全网负荷_日前,现货出清电价-日前_D-2,现货出清电价-实时_D-2,实时-日前偏差值_D-2,label,实时-日前偏差值_D-2_label,实时-日前偏差值_D-3_label,现货出清电价-日前_D-3,现货出清电价-实时_D-3
2025-08-14 02:00:00,1624.5,48036.165,2113.6725,21942.25,0.0,2113.6725,73716.5875,80316.64,405.01,413.38,8.37,0,1,1.0,413.15,435.67
2025-08-14 03:00:00,1624.5,46590.0625,1747.5025,21923.5,0.0,1747.5025,71885.565,78486.2625,400.88,403.25,2.37,1,1,1.0,403.67,410.38
2025-08-14 04:00:00,1624.5,46683.26,1483.5350000000000,21911.75,0.17500000000000000,1483.71,71703.22,78307.92,402.38,403.48,1.1,0,1,1.0,405.37,412.89
2025-08-14 05:00:00,1624.5,46943.8875,1286.32,22780.25,396.4225,1682.7425,73031.38,80248.1775,401.72,402.75,1.03,1,1,1.0,414.12,421.02
2025-08-14 06:00:00,1624.5,42175.0825,1066.2325,23738.0,2646.115,3712.3475,71249.93,81770.33500000000,344.12,363.84,19.72,1,1,1.0,372.98,377.62
2025-08-14 07:00:00,1624.5,36473.0125,839.345,25403.0,6833.005,7672.35,71172.8625,87384.115,186.37,308.46,122.09,0,1,0.0,157.25,133.61
2025-08-14 08:00:00,1624.5,32146.432500000000,704.88,28035.0,11102.192500000000,11807.0725,73613.005,96582.57,162.1,241.97,79.87,0,1,0.0,4.83,-3.39
2025-08-14 09:00:00,1624.5,29259.3725,709.64,28524.0,14313.692500000000,15023.3325,74431.205,102885.0375,143.53,282.32,138.79,0,1,0.0,69.31,33.83
2025-08-14 10:00:00,1624.5,28116.9875,846.8275,28465.0,16012.155,16858.982500000000,75065.47,106998.2975,176.31,283.14,106.83,0,1,0.0,92.93,60.15
2025-08-14 11:00:00,1624.5,28393.2925,1051.0225,27296.25,16390.1675,17441.19,74755.2325,107954.0825,167.69,253.43,85.74,0,1,1.0,109.95,132.84
2025-08-14 12:00:00,1624.5,28553.25,1344.5375,26217.5,15917.2425,17261.78,73657.03,106545.725,160.51,230.3,69.79,0,1,1.0,89.24,90.62
2025-08-14 13:00:00,1624.5,31621.17,1757.365,26257.5,14570.6375,16328.0025,75831.1725,106715.33,158.81,223.29,64.48,0,1,1.0,76.59,194.24
2025-08-14 14:00:00,1624.5,36959.3775,2180.245,26422.0,12115.065,14295.31,79301.1875,106370.9925,205.85,206.49,0.64,0,1,1.0,77.75,305.68
2025-08-14 15:00:00,1624.5,42281.8475,2538.4725,27626.5,8976.4725,11514.945,83047.7925,105217.155,255.37,271.6,16.23,0,1,1.0,228.83,282.31
2025-08-14 16:00:00,1624.5,47644.88,2873.84,28885.75,5671.7675,8545.6075,86700.7375,103388.685,350.47,403.32,52.85,0,1,1.0,412.63,431.11
2025-08-14 17:00:00,1624.5,52413.0575,3254.135,29566.5,2521.1325,5775.2675,89379.325,100613.14,424.2,511.65,87.45,0,1,0.0,475.04,464.49
2025-08-14 18:00:00,1624.5,55298.715,3770.6025,30144.5,463.69,4234.2925,91302.00750000000,98883.2125,436.44,545.14,108.7,0,1,0.0,487.21,473.0
2025-08-14 19:00:00,1624.5,56907.6625,4400.945,30035.75,1.015,4401.96,92969.8725,99598.67,436.9,547.18,110.28,0,1,0.0,493.24,474.35
2025-08-14 20:00:00,1624.5,55658.14,4919.0375,30060.5,0.0,4919.0375,92262.17750000000,98865.22750000000,430.24,512.04,81.8,0,1,0.0,487.42,480.8
2025-08-14 21:00:00,1624.5,53700.39,5183.7325,29127.0,0.0,5183.7325,89635.6225,96235.77250000000,413.26,464.52,51.26,0,1,1.0,465.2,480.91
2025-08-14 22:00:00,1624.5,52313.1625,5213.625,25855.0,0.0,5213.625,85006.2875,91606.2975,401.21,441.81,40.6,0,1,1.0,443.33,476.91
2025-08-14 23:00:00,1624.5,52623.1525,5020.0775,22670.5,0.0,5020.0775,81938.23,88538.24,401.9,416.32,14.42,0,1,1.0,439.46,477.59
2025-08-15 00:00:00,1623.8,52025.86,5243.385,19939.0,0.0,5243.385,78832.045,85482.0975,396.92,411.96,15.04,0,1,1.0,412.68,433.67
2025-08-15 01:00:00,1623.8,51958.795,4909.8025,19932.5,0.0,4909.8025,78424.8975,85074.9375,413.29,434.26,20.97,0,1,1.0,417.82,438.63
2025-08-15 02:00:00,1623.8,49068.9025,4561.76,19918.0,0.0,4561.76,75172.4625,81822.5025,393.41,397.31,3.9,0,1,1.0,405.01,413.38
2025-08-15 03:00:00,1623.8,47096.54,4251.295,19898.75,0.0,4251.295,72870.385,79520.44,380.13,386.78,6.65,0,1,1.0,400.88,403.25
2025-08-15 04:00:00,1623.8,46978.03,3961.745,19887.5,0.16,3961.9050000000000,72451.235,79110.7875,381.23,383.72,2.49,0,1,1.0,402.38,403.48
2025-08-15 05:00:00,1623.8,47168.065,3682.4925000000000,20791.0,170.6725,3853.165,73436.03,80427.0425,383.95,389.48,5.53,0,1,1.0,401.72,402.75
2025-08-15 06:00:00,1623.8,45206.25,3258.4700000000000,21915.0,1326.4875,4584.9575,73330.0075,82214.06,317.21,330.84,13.63,0,1,1.0,344.12,363.84
2025-08-15 07:00:00,1623.8,43739.865,2757.16,23455.25,3521.005,6278.165,75097.08,87465.76000000000,269.06,259.04,-10.02,0,0,1.0,186.37,308.46
2025-08-15 08:00:00,1623.8,43677.0025,2468.41,26738.0,6177.77,8646.18,80684.9825,97077.8175,268.45,254.6,-13.85,0,0,1.0,162.1,241.97
2025-08-15 09:00:00,1623.8,43208.32,2441.96,26929.5,8744.8125,11186.7725,82948.3925,102995.6875,281.75,213.94,-67.81,0,0,1.0,143.53,282.32
2025-08-15 10:00:00,1623.8,42505.7,2590.06,26874.5,10627.33,13217.39,84221.39,107010.16,301.16,185.33,-115.83,0,0,1.0,176.31,283.14
2025-08-15 11:00:00,1623.8,41666.7025,2872.0,25693.0,11751.2675,14623.2675,83606.77,108161.825,314.83,220.93,-93.9,0,0,1.0,167.69,253.43
2025-08-15 12:00:00,1623.8,41070.2575,3275.975,24612.25,11853.755000000000,15129.73,82436.0375,107536.4425,304.04,249.95,-54.09,0,0,1.0,160.51,230.3
2025-08-15 13:00:00,1623.8,42599.685,3778.29,24733.5,10783.605,14561.895,83518.88,107755.10250000000,325.76,302.58,-23.18,0,0,1.0,158.81,223.29
2025-08-15 14:00:00,1623.8,45403.100000000000,4274.1975,25006.0,8900.135,13174.3325,85207.2325,107117.3475,355.09,331.82,-23.27,0,0,1.0,205.85,206.49
2025-08-15 15:00:00,1623.8,48016.6175,4753.015000000000,26180.0,6408.405000000000,11161.42,86981.8375,105386.2975,402.06,314.74,-87.32,1,0,1.0,255.37,271.6
2025-08-15 16:00:00,1623.8,50977.37,5228.215,26890.5,3843.245,9071.46,88563.13,102762.3925,424.34,312.71,-111.63,1,0,1.0,350.47,403.32
2025-08-15 17:00:00,1623.8,54139.3225,5716.575,26435.75,1549.935,7266.51,89465.38250000000,99628.28,429.91,346.13,-83.78,1,0,1.0,424.2,511.65
2025-08-15 18:00:00,1623.8,54913.042500000000,6385.785,27104.5,233.4675,6619.2525000000000,90260.595,97696.7925,429.75,384.6,-45.15,1,0,1.0,436.44,545.14
2025-08-15 19:00:00,1623.8,55540.94,7248.535,27137.25,1.4775,7250.0125,91552.0025,98224.515,436.8,386.59,-50.21,1,0,1.0,436.9,547.18
2025-08-15 20:00:00,1623.8,54340.705,7981.4825,26853.5,0.0,7981.4825,90799.4875,97449.9075,428.7,366.65,-62.05,1,0,1.0,430.24,512.04
2025-08-15 21:00:00,1623.8,52022.75,8431.405000000000,25984.5,0.0,8431.405000000000,88062.455,94712.545,419.51,339.02,-80.49,1,0,1.0,413.26,464.52
2025-08-15 22:00:00,1623.8,50668.2425,8715.215,22787.75,0.0,8715.215,83795.0075,90445.005,399.56,333.35,-66.21,1,0,1.0,401.21,441.81
2025-08-15 23:00:00,1623.8,50540.807500000000,8765.9275,20349.5,0.0,8765.9275,81280.035,87930.0325,396.06,354.63,-41.43,1,0,1.0,401.9,416.32
2025-08-16 00:00:00,1623.3,47582.8675,4661.7725,21962.75,0.0,7951.01,79119.92750000000,86770.0825,360.51,317.14,-43.37,0,0,1.0,396.92,411.96
2025-08-16 01:00:00,1623.3,47820.06,4365.0975,21957.0,0.0,7468.2675,78868.6275,86518.7775,372.31,339.29,-33.02,0,0,1.0,413.29,434.26
2025-08-16 02:00:00,1623.3,45258.6525,3977.675,21940.75,0.0,6853.655,75676.3575,83304.655,363.76,341.96,-21.8,0,0,1.0,393.41,397.31
2025-08-16 03:00:00,1623.3,43878.432500000000,3623.3,21922.75,0.0,6297.4425,73721.925,80578.27250000000,344.55,323.35,-21.2,0,0,1.0,380.13,386.78
2025-08-16 04:00:00,1623.3,44089.0925,3320.985,21910.25,0.125,5891.9525,73514.595,80176.8225,330.24,314.26,-15.98,0,0,1.0,381.23,383.72
2025-08-16 05:00:00,1623.3,44271.8,3055.3925,22791.0,215.1275,5813.21,74499.31,81631.8625,314.87,295.07,-19.8,0,0,1.0,383.95,389.48
2025-08-16 06:00:00,1623.3,39868.07,2815.65,23828.75,1995.4525000000000,7302.095,72622.215,82895.075,275.44,243.47,-31.97,0,0,1.0,317.21,330.84
2025-08-16 07:00:00,1623.3,34502.3575,2607.015,25499.0,5554.4725,10564.3225,72188.98,89226.2775,250.07,235.9,-14.17,0,0,0.0,269.06,259.04
2025-08-16 08:00:00,1623.3,30188.495000000000,2475.105,28160.25,9884.425,14622.7975,74594.8425,100489.05,265.81,240.55,-25.26,0,0,0.0,268.45,254.6
2025-08-16 09:00:00,1623.3,26743.4325,2432.1425,28524.25,13758.415,18310.215,75201.19750000000,107717.305,281.62,224.2,-57.42,0,0,0.0,281.75,213.94
2025-08-16 10:00:00,1623.3,25411.255,2402.1875,28465.25,16220.34,20626.4,76126.205,113202.555,311.16,214.36,-96.8,0,0,0.0,301.16,185.33
2025-08-16 11:00:00,1623.3,25200.55,2311.0700000000000,27296.75,17447.42,21673.29,75793.89,115233.57500000000,354.9,234.69,-120.21,0,0,0.0,314.83,220.93
2025-08-16 12:00:00,1623.3,25458.9375,2210.005,26217.75,17329.16,21376.65,74676.6375,114588.505,347.83,258.59,-89.24,0,0,0.0,304.04,249.95
2025-08-16 13:00:00,1623.3,29156.3875,2202.135,26258.25,15863.5475,19854.2975,76892.235,115166.97,316.44,268.77,-47.67,1,0,0.0,325.76,302.58
2025-08-16 14:00:00,1623.3,35070.25,2281.185,26422.5,13069.505000000000,17100.165,80216.215,113729.925,335.47,325.29,-10.18,1,0,0.0,355.09,331.82
2025-08-16 15:00:00,1623.3,40715.995000000000,2367.75,27660.5,9527.3375,13598.9125,83598.70750000000,111117.7025,364.0,452.96,88.96,1,1,0.0,402.06,314.74
2025-08-16 16:00:00,1623.3,47283.405,2430.94,28945.0,5666.5425,9781.23,87632.935,108343.0675,383.25,486.76,103.51,1,1,0.0,424.34,312.71
2025-08-16 17:00:00,1623.3,53993.3475,2530.735,29566.5,2265.3725,6508.195,91691.3425,105321.17000000000,391.22,755.15,363.93,0,1,0.0,429.91,346.13
2025-08-16 18:00:00,1623.3,58432.945,2819.6325000000000,30144.5,361.925,5027.9675,95228.7125,103525.5475,383.62,745.19,361.57,0,1,0.0,429.75,384.6
2025-08-16 19:00:00,1623.3,60489.9725,3296.6325,30035.75,1.14,5398.3025,97547.325,104689.7825,396.69,512.11,115.42,0,1,0.0,436.8,386.59
2025-08-16 20:00:00,1623.3,58494.93,3762.91,30060.5,0.0,6104.9075,96283.6375,102978.1,373.41,414.05,40.64,0,1,0.0,428.7,366.65
2025-08-16 21:00:00,1623.3,55794.615,4131.0,29126.5,0.0,6681.4175000000000,93225.8325,99875.85,357.11,381.84,24.73,0,1,0.0,419.51,339.02
2025-08-16 22:00:00,1623.3,53766.785,4391.5825,25854.75,0.0,7141.04,88385.875,95035.8725,334.68,377.43,42.75,0,1,0.0,399.56,333.35
2025-08-16 23:00:00,1623.3,54006.35250000000,4472.46,22670.5,0.0,7305.325,85605.47750000000,92255.475,339.32,370.79,31.47,0,1,0.0,396.06,354.63
2025-08-17 00:00:00,1623.5,49913.44,6809.1875,21963.75,0.0,6809.1875,80309.8775,86860.03,416.53,415.29,-1.24,1,0,0.0,360.51,317.14
2025-08-17 01:00:00,1623.5,49840.8425,6604.6475,21957.5,0.0,6604.6475,80026.49000000000,86576.64,419.18,418.68,-0.5,1,0,0.0,372.31,339.29
2025-08-17 02:00:00,1623.5,46768.432500000000,6218.3275,21942.25,0.0,6218.3275,76552.51000000000,83102.66,399.66,392.25,-7.41,1,0,0.0,363.76,341.96
2025-08-17 03:00:00,1623.5,45056.8775,5773.845000000000,21923.5,0.0,5773.845000000000,74377.7225,80927.88,380.14,363.82,-16.32,1,0,0.0,344.55,323.35
2025-08-17 04:00:00,1623.5,44914.4675,5357.5225,21911.75,0.1625,5357.6850000000000,73807.4025,80369.7075,374.08,355.22,-18.86,1,0,0.0,330.24,314.26
2025-08-17 05:00:00,1623.5,44864.735,4874.4350000000000,22780.25,138.62,5013.055,74281.54000000000,81330.205,374.98,349.64,-25.34,1,0,0.0,314.87,295.07
2025-08-17 06:00:00,1623.5,41803.475,4289.0625,23738.0,1426.615,5715.6775,72880.6525,82854.015,334.1,318.19,-15.91,1,0,0.0,275.44,243.47
2025-08-17 07:00:00,1623.5,37798.1425,3651.3925,25403.0,3983.185,7634.577500000000,72459.22,87962.8375,294.67,263.5,-31.17,1,0,0.0,250.07,235.9
2025-08-17 08:00:00,1623.5,35270.4125,3056.0275,28037.0,7090.5075,10146.535,75077.44750000000,97213.47750000000,256.4,146.55,-109.85,1,0,0.0,265.81,240.55
2025-08-17 09:00:00,1623.5,33332.76,2647.665,28524.0,9865.305,12512.970000000000,75993.23,104130.8875,219.77,-8.24,-228.01,1,0,0.0,281.62,224.2
2025-08-17 10:00:00,1623.5,31815.5275,2407.115,28465.0,11971.477500000000,14378.5925,76282.62,109034.6725,243.16,50.42,-192.74,0,0,0.0,311.16,214.36
2025-08-17 11:00:00,1623.5,31030.1125,2295.7175000000000,27296.25,13409.8525,15705.57,75655.4325,111027.0325,258.88,69.28,-189.6,0,0,0.0,354.9,234.69
2025-08-17 12:00:00,1623.5,30436.82,2366.1475,26217.5,13829.335,16195.4825,74473.30250000000,110429.7525,256.7,182.34,-74.36,0,0,0.0,347.83,258.59
2025-08-17 13:00:00,1623.5,32502.39,2633.3525,26257.5,13346.502500000000,15979.855,76363.245,110905.11,302.03,309.65,7.62,0,1,0.0,316.44,268.77
2025-08-17 14:00:00,1623.5,36241.7275,3016.58,26422.0,11874.49,14891.07,79178.2975,110291.97,381.18,417.82,36.64,0,1,0.0,335.47,325.29
2025-08-17 15:00:00,1623.5,40465.3775,3481.42,27626.25,9234.1,12715.52,82430.6475,108233.5775,408.83,436.92,28.09,1,1,1.0,364.0,452.96
2025-08-17 16:00:00,1623.5,46394.8025,4042.3025,28885.75,5906.21,9948.5125,86852.565,105884.1225,446.57,454.77,8.2,1,1,1.0,383.25,486.76
2025-08-17 17:00:00,1623.5,53427.45,4741.4925,29566.5,2487.955,7229.4475,91846.8975,104104.015,482.98,450.42,-32.56,0,0,1.0,391.22,755.15
2025-08-17 18:00:00,1623.5,57587.8475,5611.91,30144.5,390.09500000000000,6002.005,95357.85250000000,103043.7975,483.52,452.71,-30.81,0,0,1.0,383.62,745.19
2025-08-17 19:00:00,1623.5,58849.5725,6621.8100000000000,30035.75,0.7875,6622.5975,97131.42,103718.975,486.42,444.36,-42.06,0,0,1.0,396.69,512.11
2025-08-17 20:00:00,1623.5,56798.8375,7588.4925,30060.5,0.0,7588.4925,96071.33,102622.08,480.49,441.8,-38.69,0,0,1.0,373.41,414.05
2025-08-17 21:00:00,1623.5,53664.207500000000,8487.817500000000,29127.0,0.0,8487.817500000000,92902.525,99452.555,449.84,419.11,-30.73,0,0,1.0,357.11,381.84
2025-08-17 22:00:00,1623.5,50738.2,9233.29,25855.0,0.0,9233.29,87449.99000000000,94000.0,421.35,407.74,-13.61,1,0,1.0,334.68,377.43
2025-08-17 23:00:00,1623.5,50039.195,9742.5225,22670.5,0.0,9742.5225,84075.7175,90625.72750000000,418.71,412.62,-6.09,1,0,1.0,339.32,370.79
2025-08-18 00:00:00,103.5,53105.6325,4245.6075,21963.75,0.0,4245.6075,79418.49,85893.51,383.53,401.36,17.83,0,1,0.0,416.53,415.29
2025-08-18 01:00:00,103.5,53002.065,4284.9225,21957.5,0.0,4284.9225,79347.9875,85823.01,385.34,409.76,24.42,0,1,0.0,419.18,418.68
2025-08-18 02:00:00,103.5,49848.7275,4214.5725,21942.25,0.0,4214.5725,76109.05,82584.07,348.83,392.63,43.8,0,1,0.0,399.66,392.25
2025-08-18 03:00:00,103.5,47273.5375,4060.0475,21923.5,0.0,4060.0475,73360.58500000000,79835.5975,321.65,361.91,40.26,0,1,0.0,380.14,363.82
2025-08-18 04:00:00,103.5,46974.92,3927.0075,21911.75,0.1325,3927.14,72917.31,79403.0825,310.54,341.8,31.26,0,1,0.0,374.08,355.22
2025-08-18 05:00:00,103.5,47261.19,3749.335,22780.25,197.0575,3946.3925,74091.33250000000,81097.345,311.23,329.14,17.91,0,1,0.0,374.98,349.64
2025-08-18 06:00:00,103.5,43507.1775,3526.44,23738.0,1711.3725,5237.8125,72586.49000000000,82748.495,304.49,310.61,6.12,0,1,0.0,334.1,318.19
2025-08-18 07:00:00,103.5,38839.7825,3205.5475000000000,25403.0,4661.1875,7866.735000000000,72213.0175,88497.62,269.41,312.42,43.01,0,1,0.0,294.67,263.5
2025-08-18 08:00:00,103.5,36312.3825,2835.7325,28035.0,8188.8775000000000,11024.61,75475.4925,99091.99000000000,250.34,290.01,39.67,1,1,0.0,256.4,146.55
2025-08-18 09:00:00,103.5,34673.6675,2539.17,28524.0,11164.752500000000,13703.9225,77005.09,106738.9375,264.01,279.78,15.77,1,1,0.0,219.77,-8.24
2025-08-18 10:00:00,103.5,33313.082500000000,2356.1800000000000,28465.0,13717.19,16073.37,77954.9525,111759.8875,299.01,231.21,-67.8,1,0,0.0,243.16,50.42
2025-08-18 11:00:00,103.5,32682.7175,2262.0625,27296.25,15471.0975,17733.16,77815.6275,113805.1125,315.98,152.93,-163.05,1,0,0.0,258.88,69.28
2025-08-18 12:00:00,103.5,32999.945,2263.6375,26217.5,16096.885,18360.5225,77681.4675,113961.055,309.85,125.44,-184.41,1,0,0.0,256.7,182.34
2025-08-18 13:00:00,103.5,35220.8925,2468.505,26257.5,15642.805,18111.31,79693.2025,114389.38,302.97,229.52,-73.45,1,0,1.0,302.03,309.65
2025-08-18 14:00:00,103.5,39101.795,2858.145,26422.0,14131.2775,16989.4225,82616.7175,113699.11750000000,319.99,315.59,-4.4,1,0,1.0,381.18,417.82
2025-08-18 15:00:00,103.5,43438.365000000000,3333.175,27626.25,11202.967500000000,14536.1425,85704.2575,111442.4775,330.21,360.04,29.83,1,1,1.0,408.83,436.92
2025-08-18 16:00:00,103.5,50214.3375,3855.6375,28885.75,7101.08,10956.717500000000,90160.305,109189.87,379.02,396.06,17.04,1,1,1.0,446.57,454.77
2025-08-18 17:00:00,103.5,57678.175,4420.6275000000000,29566.5,2917.2625,7337.89,94686.065,106859.315,530.51,450.94,-79.57,0,0,0.0,482.98,450.42
2025-08-18 18:00:00,103.5,61642.8275,5128.1975,30144.5,450.65,5578.8475,97469.675,105074.8,648.05,447.68,-200.37,0,0,0.0,483.52,452.71
2025-08-18 19:00:00,103.5,63058.605000000000,6068.5175,30035.75,0.8775000000000000,6069.395,99267.25,105774.37,704.4,453.57,-250.83,0,0,0.0,486.42,444.36
2025-08-18 20:00:00,103.5,61170.355,7175.1225,30060.5,0.0,7175.1225,98509.4775,104985.515,657.79,439.0,-218.79,0,0,0.0,480.49,441.8
2025-08-18 21:00:00,103.5,58189.4775,8417.620000000000,29127.0,0.0,8417.620000000000,95837.5975,102312.9275,444.36,429.4,-14.96,1,0,0.0,449.84,419.11
2025-08-18 22:00:00,103.5,55033.57,9598.2775,25855.0,0.0,9598.2775,90590.3475,97065.36500000000,399.39,415.96,16.57,1,1,0.0,421.35,407.74
2025-08-18 23:00:00,103.5,54566.7625,10423.157500000000,22670.5,0.0,10423.157500000000,87763.92,94238.9375,385.52,421.31,35.79,1,1,0.0,418.71,412.62
2025-08-19 00:00:00,103.5,50900.9725,11445.6175,21963.75,0.0,11445.6175,84413.84,90863.87,406.27,405.49,-0.78,0,0,1.0,383.53,401.36
2025-08-19 01:00:00,103.5,50777.2425,11316.775000000000,21957.5,0.0,11316.775000000000,84155.0175,90815.105,404.36,402.24,-2.12,1,0,1.0,385.34,409.76
2025-08-19 02:00:00,103.5,47813.32,10843.155000000000,21942.25,0.0,10843.155000000000,80702.225,87317.625,395.1,393.23,-1.87,1,0,1.0,348.83,392.63
2025-08-19 03:00:00,103.5,46065.165,10187.745000000000,21923.5,0.0,10187.745000000000,78279.91,84819.3175,386.7,382.07,-4.63,1,0,1.0,321.65,361.91
2025-08-19 04:00:00,103.5,45840.9775,9573.557500000000,21912.5,0.125,9573.682500000000,77430.66,84043.7975,380.19,376.7,-3.49,1,0,1.0,310.54,341.8
2025-08-19 05:00:00,103.5,46203.195,8968.07,22716.75,278.1425,9246.2125,78269.6575,85228.43,385.94,381.44,-4.5,1,0,1.0,311.23,329.14
2025-08-19 06:00:00,103.5,42781.2275,8201.6325,23636.5,2422.8625,10624.495,77145.7225,87426.275,354.07,348.26,-5.81,1,0,1.0,304.49,310.61
2025-08-19 07:00:00,103.5,38186.130000000000,7196.345,25310.5,6715.5075,13911.8525,77511.9825,94581.2375,316.92,316.34,-0.58,0,0,1.0,269.41,312.42
2025-08-19 08:00:00,103.5,34651.075,6251.4725,28035.0,11744.967500000000,17996.44,80786.015,106585.8775,310.19,323.19,13.0,0,1,1.0,250.34,290.01
2025-08-19 09:00:00,103.5,31273.1025,5709.6175,28524.25,15984.375,21693.9925,81594.845,114126.16,328.13,356.96,28.83,0,1,1.0,264.01,279.78
2025-08-19 10:00:00,103.5,30373.14,5517.445,28464.75,18653.7625,24171.2075,83112.5975,120146.4425,350.11,404.34,54.23,0,1,0.0,299.01,231.21
2025-08-19 11:00:00,103.5,30249.6125,5588.1575,27296.25,19822.690000000000,25410.8475,83060.21000000000,122540.14750000000,349.05,467.88,118.83,0,1,0.0,315.98,152.93
2025-08-19 12:00:00,103.5,30613.675000000000,5833.725,26217.25,19665.035,25498.760000000000,82433.185,122124.0875,342.46,400.27,57.81,0,1,0.0,309.85,125.44
2025-08-19 13:00:00,103.5,33595.9375,6135.28,26296.75,18371.16,24506.44,84502.6275,122474.45,333.5,398.0,64.5,0,1,0.0,302.97,229.52
2025-08-19 14:00:00,103.5,38896.335,6425.237500000000,26527.5,15857.91,22283.1475,87810.4825,121686.1325,347.72,423.42,75.7,0,1,0.0,319.99,315.59
2025-08-19 15:00:00,103.5,44663.5325,6721.3375,27698.25,12069.535,18790.8725,91256.155,118956.205,347.63,418.81,71.18,0,1,1.0,330.21,360.04
2025-08-19 16:00:00,103.5,51804.275,7049.3775000000000,28894.0,7464.1975,14513.575,95315.35,115654.2925,394.91,446.06,51.15,1,1,1.0,379.02,396.06
2025-08-19 17:00:00,103.5,59051.2175,7444.84,29566.5,2985.0825,10429.9225,99151.14,112495.6325,511.79,472.99,-38.8,0,0,0.0,530.51,450.94
2025-08-19 18:00:00,103.5,63897.88,8216.065,30145.0,448.6125,8664.6775,102811.0575,111481.4975,601.37,498.68,-102.69,0,0,0.0,648.05,447.68
2025-08-19 19:00:00,103.5,65719.655,9309.7925,30037.75,0.7275,9310.52,105171.425,112653.5675,602.19,474.06,-128.13,0,0,0.0,704.4,453.57
2025-08-19 20:00:00,103.5,63255.5875,10483.2575,30062.5,0.0,10483.2575,103904.845,111656.935,594.86,461.0,-133.86,0,0,0.0,657.79,439.0
2025-08-19 21:00:00,103.5,59187.96,11615.3125,29128.5,0.0,11615.3125,100035.27250000000,107543.61500000000,419.98,433.43,13.45,0,1,0.0,444.36,429.4
2025-08-19 22:00:00,103.5,55950.4775,12467.095000000000,25797.0,0.0,12467.095000000000,94318.0725,101768.07,403.22,410.03,6.81,0,1,1.0,399.39,415.96
2025-08-19 23:00:00,103.5,55666.755000000000,12762.6475,22533.5,0.0,12762.6475,91066.4025,98516.4,394.71,400.89,6.18,0,1,1.0,385.52,421.31
2025-08-20 00:00:00,104.5,50342.995,13526.220000000000,21963.75,0.0,13526.220000000000,85937.465,92437.495,396.73,398.33,1.6,1,1,0.0,406.27,405.49
2025-08-20 01:00:00,104.5,50621.56,12851.8875,21957.5,0.0,12851.8875,85535.4475,92035.48,397.53,403.43,5.9,1,1,0.0,404.36,402.24
2025-08-20 02:00:00,104.5,48220.0925,11885.3825,21942.25,0.0,11885.3825,82152.225,88652.255,375.86,383.88,8.02,1,1,0.0,395.1,393.23
2025-08-20 03:00:00,104.5,46694.66500000000,10810.83,21923.5,0.0,10810.83,79533.495,86033.7225,360.98,380.12,19.14,1,1,0.0,386.7,382.07
2025-08-20 04:00:00,104.5,47090.165,9679.905,21912.5,0.1125,9680.0175,78787.1825,85301.77250000000,358.12,378.16,20.04,1,1,0.0,380.19,376.7
2025-08-20 05:00:00,104.5,48626.305,8382.9075,22716.75,248.51750000000000,8631.425,80078.98,87117.905,360.87,371.79,10.92,1,1,0.0,385.94,381.44
2025-08-20 06:00:00,104.5,45094.25,7088.0200000000000,23636.5,2296.54,9384.56,78219.81,88826.42,331.19,339.82,8.63,1,1,0.0,354.07,348.26
2025-08-20 07:00:00,104.5,40749.89,5765.2775,25310.5,6470.8375,12236.115,78401.005,96040.7575,306.93,303.44,-3.49,1,0,0.0,316.92,316.34
2025-08-20 08:00:00,104.5,37676.8575,4669.7575,28035.0,11065.870000000000,15735.6275,81551.985,107589.7625,262.98,199.6,-63.38,1,0,1.0,310.19,323.19
2025-08-20 09:00:00,104.5,35178.72,4066.8125,28524.25,14955.6875,19022.5,82829.97,116215.43,265.77,134.18,-131.59,1,0,1.0,328.13,356.96
2025-08-20 10:00:00,104.5,34345.055,3826.8125,28464.75,17549.85,21376.6625,84290.9675,122332.64,303.0,115.88,-187.12,1,0,1.0,350.11,404.34
2025-08-20 11:00:00,104.5,34203.99,3807.6225,27296.25,18683.945,22491.5675,84096.3075,124320.7175,314.89,129.71,-185.18,1,0,1.0,349.05,467.88
2025-08-20 12:00:00,104.5,34910.8775,3991.0725000000000,26217.25,18464.21,22455.2825,83687.91,123951.965,313.19,191.35,-121.84,1,0,1.0,342.46,400.27
2025-08-20 13:00:00,104.5,38247.85,4378.825,26296.75,17141.8675,21520.6925,86169.7925,124385.005,338.3,233.87,-104.43,1,0,1.0,333.5,398.0
2025-08-20 14:00:00,104.5,43431.3325,4811.7525000000000,26527.5,14686.2575,19498.01,89561.3425,123544.395,403.25,341.82,-61.43,1,0,1.0,347.72,423.42
2025-08-20 15:00:00,104.5,49507.11,5230.355,27698.25,11167.3,16397.655,93707.515,121357.35,410.6,403.73,-6.87,0,0,1.0,347.63,418.81
2025-08-20 16:00:00,104.5,56648.2975,5641.1075,28894.0,6868.76,12509.8675,98156.66500000000,118028.75,436.21,441.27,5.06,0,1,1.0,394.91,446.06
2025-08-20 17:00:00,104.5,63951.665,6005.5125,29566.5,2785.1,8790.6125,102413.2775,114900.44750000000,468.86,466.95,-1.91,0,0,0.0,511.79,472.99
2025-08-20 18:00:00,104.5,69039.64750000000,6432.28,30145.0,385.9325,6818.2125,106107.36,113813.6825,616.73,461.69,-155.04,0,0,0.0,601.37,498.68
