UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
2702,L49881,L,299.9,309.2,1333,50.8,61,0,0,0,0,0,0
6789,M21648,M,301.1,310.6,1410,43.9,73,0,0,0,0,0,0
7481,M22340,M,300.2,311.4,1570,35.3,138,0,0,0,0,0,0
6452,L53631,L,300.7,310.2,1696,27.5,73,0,0,0,0,0,0
9591,M24450,M,299.2,310.4,1325,52.0,34,0,0,0,0,0,0
3772,M18631,M,302.3,311.0,1384,49.7,192,0,0,0,0,0,0
5839,M20698,M,301.4,311.2,1476,36.5,25,0,0,0,0,0,0
8016,M22875,M,301.0,312.0,1558,37.5,190,0,0,0,0,0,0
7158,L54337,L,300.2,310.0,1486,40.1,182,0,0,0,0,0,0
4630,L51809,L,303.0,311.2,1735,26.1,194,0,0,0,0,0,0
7143,H36556,H,300.3,309.7,1452,41.5,139,0,0,0,0,0,0
4423,M19282,M,302.6,310.2,2157,17.2,94,0,0,0,0,0,0
3826,H33239,H,302.2,310.7,1413,48.9,114,0,0,0,0,0,0
1667,L48846,L,298.2,307.9,1551,36.0,186,0,0,0,0,0,0
1293,M16152,M,298.7,309.7,1868,23.8,118,0,0,0,0,0,0
9356,L56535,L,298.3,308.9,1708,28.0,42,0,0,0,0,0,0
7361,L54540,L,299.5,310.1,1585,35.2,50,0,0,0,0,0,0
438,L47617,L,297.3,308.3,1538,38.5,47,0,0,0,0,0,0
9104,L56283,L,297.3,308.2,1490,41.0,16,0,0,0,0,0,0
3197,L50376,L,300.0,309.1,1489,40.3,7,0,0,0,0,0,0
7243,H36656,H,299.9,310.1,1447,51.4,185,0,0,0,0,0,0
6798,M21657,M,301.2,310.7,1615,34.9,95,0,0,0,0,0,0
2340,L49519,L,299.2,308.2,1466,41.3,8,0,0,0,0,0,0
5151,L52330,L,304.3,313.5,1590,29.8,17,0,0,0,0,0,0
211,L47390,L,298.4,308.7,1523,36.1,126,0,0,0,0,0,0
4445,L51624,L,302.4,310.2,2224,16.0,154,0,0,0,0,0,0
4213,M19072,M,302.0,310.6,1392,60.5,10,0,0,0,0,0,0
4142,H33555,H,301.7,310.1,1462,38.3,49,0,0,0,0,0,0
6299,L53478,L,301.1,310.5,1428,44.1,103,0,0,0,0,0,0
6763,L53942,L,301.4,310.8,1362,53.2,4,0,0,0,0,0,0
4973,H34386,H,303.8,312.6,1811,24.9,183,0,0,0,0,0,0
9903,H39316,H,298.7,309.3,1402,45.3,190,0,0,0,0,0,0
9310,L56489,L,298.3,309.2,1562,37.6,137,0,0,0,0,0,0
7422,M22281,M,300.1,311.4,1342,48.5,203,0,0,0,0,0,0
9066,H38479,H,297.2,308.4,2182,17.3,119,0,0,0,0,0,0
3533,L50712,L,301.9,310.9,1486,40.3,6,0,0,0,0,0,0
5449,L52628,L,303.0,312.7,1551,41.8,111,0,0,0,0,0,0
5786,L52965,L,301.7,311.1,1469,37.2,128,0,0,0,0,0,0
2459,L49638,L,299.0,308.6,1434,45.9,108,0,0,0,0,0,0
8572,L55751,L,297.9,308.6,2262,15.7,125,0,0,0,0,0,0
4878,M19737,M,303.7,312.4,1546,33.7,149,0,0,0,0,0,0
9458,M24317,M,298.5,309.3,1692,26.7,118,0,0,0,0,0,0
3717,L50896,L,302.3,311.4,1609,32.3,49,0,0,0,0,0,0
9794,H39207,H,298.5,309.4,1414,46.7,102,0,0,0,0,0,0
7351,L54530,L,299.7,310.2,1469,39.5,26,0,0,0,0,0,0
1435,M16294,M,298.8,309.8,1377,49.6,27,0,0,0,0,0,0
2458,L49637,L,299.0,308.6,1661,32.2,106,0,0,0,0,0,0
8206,M23065,M,299.4,310.9,1446,47.3,12,0,0,0,0,0,0
5289,L52468,L,303.8,313.2,1531,39.4,159,0,0,0,0,0,0
3350,L50529,L,301.4,310.7,1673,27.8,181,0,0,0,0,0,0
2737,M17596,M,299.7,309.1,1576,36.4,149,0,0,0,0,0,0
6205,M21064,M,300.9,310.8,1519,34.9,73,0,0,0,0,0,0
8394,L55573,L,298.5,309.5,1428,43.5,87,0,0,0,0,0,0
165,M15024,M,298.5,308.3,1440,43.6,5,0,0,0,0,0,0
5017,L52196,L,303.9,313.0,1408,47.5,76,0,0,0,0,0,0
7527,L54706,L,300.1,311.4,1660,31.4,38,0,0,0,0,0,0
8891,L56070,L,297.7,308.8,1616,34.2,114,0,0,0,0,0,0
5763,L52942,L,301.8,311.2,1334,52.3,68,0,0,0,0,0,0
9331,M24190,M,298.4,309.0,1507,36.1,191,0,0,0,0,0,0
4353,L51532,L,301.9,309.7,1424,42.8,140,0,0,0,0,0,0
3940,L51119,L,302.5,311.6,1400,54.0,196,0,0,0,0,0,0
4979,L52158,L,303.6,312.7,1429,47.7,198,0,0,0,0,0,0
8160,H37573,H,299.6,310.9,1679,31.2,120,0,0,0,0,0,0
4047,M18906,M,301.9,310.9,1421,46.2,26,0,0,0,0,0,0
1671,L48850,L,298.2,307.8,1528,31.1,194,0,0,0,0,0,0
8829,L56008,L,297.3,308.7,1587,35.8,148,0,0,0,0,0,0
9446,M24305,M,298.2,309.0,1446,45.8,80,0,0,0,0,0,0
3075,L50254,L,300.1,309.2,1783,27.3,118,0,0,0,0,0,0
704,H30117,H,297.7,308.9,1479,40.9,87,0,0,0,0,0,0
8195,L55374,L,299.4,310.7,1426,45.7,213,0,0,0,0,0,0
8031,L55210,L,300.6,312.0,1490,42.2,3,0,0,0,0,0,0
8,L47187,L,298.1,308.6,1527,40.2,16,0,0,0,0,0,0
1681,M16540,M,297.9,307.4,1610,34.6,219,0,0,0,0,0,0
9860,M24719,M,298.6,309.5,1580,33.9,70,0,0,0,0,0,0
6356,L53535,L,300.1,309.7,1481,37.9,34,0,0,0,0,0,0
6928,L54107,L,301.1,311.6,1488,43.4,5,0,0,0,0,0,0
167,H29580,H,298.4,308.2,1612,32.6,10,0,0,0,0,0,0
866,L48045,L,295.9,306.6,1414,50.2,51,0,0,0,0,0,0
9018,M23877,M,297.3,308.1,1369,52.0,214,0,0,0,0,0,0
839,H30252,H,296.6,307.4,1406,41.5,189,0,0,0,0,0,0
8277,L55456,L,298.8,310.5,1384,52.8,200,0,0,0,0,0,0
9190,L56369,L,297.9,309.1,1595,32.0,32,0,0,0,0,0,0
9070,M23929,M,297.2,308.2,1678,28.1,133,0,0,0,0,0,0
6433,M21292,M,300.3,309.9,1447,46.5,28,0,0,0,0,0,0
8334,M23193,M,298.8,309.7,1477,48.5,138,0,0,0,0,0,0
5818,L52997,L,301.3,311.0,1542,35.1,204,0,0,0,0,0,0
6384,H35797,H,300.2,309.7,1483,43.8,108,0,0,0,0,0,0
8990,L56169,L,297.2,307.9,1469,48.2,144,0,0,0,0,0,0
1567,M16426,M,298.0,308.1,1403,44.8,148,0,0,0,0,0,0
9687,L56866,L,299.1,310.1,1486,40.7,39,0,0,0,0,0,0
4951,M19810,M,303.8,312.7,1919,20.2,131,0,0,0,0,0,0
7774,L54953,L,300.3,311.4,1759,24.8,34,0,0,0,0,0,0
8872,M23731,M,297.9,309.1,1558,39.2,59,0,0,0,0,0,0
5272,L52451,L,303.6,313.0,1534,39.7,115,0,0,0,0,0,0
1744,M16603,M,298.5,308.0,1713,25.8,154,0,0,0,0,0,0
7035,H36448,H,300.6,310.6,1830,26.2,78,0,0,0,0,0,0
6324,L53503,L,300.7,310.1,1351,46.9,165,0,0,0,0,0,0
3482,L50661,L,302.0,310.9,1663,31.5,81,0,0,0,0,0,0
2836,L50015,L,300.3,309.2,1572,32.0,173,0,0,0,0,0,0
6117,L53296,L,300.8,310.9,1453,43.9,84,0,0,0,0,0,0
8324,H37737,H,298.7,309.5,1453,40.4,108,0,0,0,0,0,0
3807,M18666,M,302.3,310.9,1360,44.0,67,1,0,1,0,0,0
7704,H37117,H,300.7,311.7,1864,23.6,47,0,0,0,0,0,0
6215,L53394,L,300.9,310.7,1392,44.2,97,0,0,0,0,0,0
590,L47769,L,297.6,309.4,1491,40.2,231,0,0,0,0,0,0
2845,L50024,L,300.3,309.2,1650,35.2,196,0,0,0,0,0,0
7516,M22375,M,300.4,311.9,1335,58.3,9,0,0,0,0,0,0
3499,L50678,L,301.9,311.0,1289,54.9,128,0,0,0,0,0,0
7574,L54753,L,300.3,311.1,1605,37.1,160,0,0,0,0,0,0
8750,L55929,L,297.2,308.4,1677,26.4,146,0,0,0,0,0,0
3186,L50365,L,300.1,309.3,1685,27.1,203,0,0,0,0,0,0
7786,L54965,L,300.2,311.5,1383,42.1,60,0,0,0,0,0,0
9332,L56511,L,298.4,308.9,1496,37.9,194,0,0,0,0,0,0
7410,L54589,L,299.8,310.9,2084,17.6,175,0,0,0,0,0,0
2051,M16910,M,299.5,309.3,1675,29.2,132,0,0,0,0,0,0
9291,L56470,L,298.2,309.0,1418,44.2,87,0,0,0,0,0,0
4009,M18868,M,302.2,311.2,1471,41.9,166,0,0,0,0,0,0
2675,L49854,L,299.7,309.3,1546,37.2,4,0,0,0,0,0,0
4600,L51779,L,303.1,311.1,1420,55.8,113,0,0,0,0,0,0
4605,L51784,L,302.9,311.0,1820,24.6,128,0,0,0,0,0,0
5230,H34643,H,303.9,313.1,1790,26.7,17,0,0,0,0,0,0
3839,L51018,L,302.4,311.1,1880,24.5,156,0,0,0,0,0,0
685,L47864,L,297.7,309.0,1538,43.2,30,0,0,0,0,0,0
3333,M18192,M,301.7,310.8,1671,31.6,137,0,0,0,0,0,0
7282,L54461,L,300.0,310.2,1675,29.7,64,0,0,0,0,0,0
3953,L51132,L,302.3,311.4,1476,37.3,20,0,0,0,0,0,0
4277,M19136,M,302.2,310.4,1456,47.5,167,0,0,0,0,0,0
3097,L50276,L,299.9,309.2,1560,38.9,180,0,0,0,0,0,0
7249,L54428,L,300.0,310.1,1762,28.0,202,0,0,0,0,0,0
1767,M16626,M,298.3,307.7,1717,27.1,7,0,0,0,0,0,0
4462,L51641,L,302.7,310.5,1642,30.8,195,0,0,0,0,0,0
2782,L49961,L,300.2,309.5,2183,17.8,39,0,0,0,0,0,0
5945,M20804,M,300.7,310.6,1484,38.0,84,0,0,0,0,0,0
6715,L53894,L,301.3,310.6,1440,53.8,90,0,0,0,0,0,0
9980,L57159,L,298.5,308.3,1334,49.8,186,0,0,0,0,0,0
7107,L54286,L,300.8,310.5,1482,39.0,47,0,0,0,0,0,0
5702,M20561,M,302.5,311.9,1347,54.3,125,0,0,0,0,0,0
5183,L52362,L,303.9,313.1,1586,31.9,108,0,0,0,0,0,0
6982,H36395,H,300.8,311.2,1612,32.5,143,0,0,0,0,0,0
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0
9148,L56327,L,297.7,308.7,1688,27.2,125,0,0,0,0,0,0
6919,L54098,L,301.0,311.5,1559,31.8,195,0,0,0,0,0,0
3688,M18547,M,302.0,311.2,1625,30.7,189,0,0,0,0,0,0
9173,L56352,L,297.7,308.9,1715,27.2,193,0,0,0,0,0,0
4744,L51923,L,303.3,311.3,1409,51.8,16,0,0,0,0,0,0
8759,M23618,M,297.5,308.7,1446,53.0,168,0,0,0,0,0,0
1400,L48579,L,299.0,310.2,1533,43.5,159,0,0,0,0,0,0
3236,L50415,L,300.8,309.4,1946,20.5,111,0,0,0,0,0,0
3492,H32905,H,301.9,310.9,1590,34.3,106,0,0,0,0,0,0
8817,M23676,M,297.2,308.5,1425,45.8,109,0,0,0,0,0,0
2548,L49727,L,299.2,309.1,1578,38.1,109,0,0,0,0,0,0
3899,M18758,M,302.1,311.1,1423,36.8,80,0,0,0,0,0,0
1319,M16178,M,299.0,310.3,1582,33.3,177,0,0,0,0,0,0
2215,H31628,H,299.7,309.2,1355,44.8,127,0,0,0,0,0,0
4222,L51401,L,301.9,310.6,1467,39.3,32,0,0,0,0,0,0
5483,L52662,L,302.6,312.1,1782,26.8,198,0,0,0,0,0,0
4877,M19736,M,303.7,312.4,1540,37.4,146,0,0,0,0,0,0
2595,L49774,L,298.8,308.5,1446,37.0,11,0,0,0,0,0,0
8902,L56081,L,297.3,308.6,1446,50.1,144,0,0,0,0,0,0
3956,L51135,L,302.3,311.5,1448,49.6,28,0,0,0,0,0,0
3270,M18129,M,301.3,310.0,1696,32.4,202,0,0,0,0,0,0
8885,L56064,L,298.0,309.2,1527,32.4,99,0,0,0,0,0,0
8443,L55622,L,298.6,310.0,1517,39.0,4,0,0,0,0,0,0
12,H29425,H,298.6,309.1,1423,44.3,29,0,0,0,0,0,0
3128,L50307,L,300.0,309.5,1717,28.3,48,0,0,0,0,0,0
6196,L53375,L,300.9,310.8,1729,30.2,53,0,0,0,0,0,0
7506,L54685,L,300.5,311.9,1546,39.4,203,0,0,0,0,0,0
5335,M20194,M,303.4,312.6,2706,9.8,65,1,0,0,1,0,0
2068,L49247,L,299.7,309.6,1553,36.8,174,0,0,0,0,0,0
3460,L50639,L,301.5,310.4,1270,54.2,26,0,0,0,0,0,0
9478,M24337,M,298.8,309.6,1693,33.3,170,0,0,0,0,0,0
7683,M22542,M,300.7,311.7,1412,49.1,219,0,0,0,0,0,0
2773,L49952,L,299.9,309.4,1467,41.2,20,0,0,0,0,0,0
4820,L51999,L,303.6,312.2,1696,30.7,5,0,0,0,0,0,0
3444,L50623,L,301.5,310.5,1535,39.0,204,0,0,0,0,0,0
8593,M23452,M,297.5,308.0,1430,44.5,178,0,0,0,0,0,0
1881,L49060,L,298.1,307.7,1705,29.1,109,0,0,0,0,0,0
6246,L53425,L,300.9,310.4,1445,41.7,180,0,0,0,0,0,0
2627,L49806,L,299.7,309.4,1650,29.8,93,0,0,0,0,0,0
8873,M23732,M,297.9,309.1,1614,38.1,62,0,0,0,0,0,0
9821,M24680,M,298.6,309.5,1568,36.7,182,0,0,0,0,0,0
7356,L54535,L,299.6,310.2,1588,34.1,38,0,0,0,0,0,0
529,M15388,M,297.5,309.5,1553,42.4,60,0,0,0,0,0,0
5664,M20523,M,302.3,311.5,1530,42.3,21,0,0,0,0,0,0
4358,L51537,L,302.0,309.9,1407,52.8,154,0,0,0,0,0,0
4832,L52011,L,303.5,312.0,1366,54.5,30,1,0,1,0,0,0
4059,M18918,M,302.0,310.9,1456,47.2,54,0,0,0,0,0,0
5126,M19985,M,304.3,313.5,1416,48.1,167,0,0,0,0,0,0
9959,M24818,M,298.1,307.8,1525,35.9,132,0,0,0,0,0,0
3633,L50812,L,302.1,311.3,1634,30.6,50,0,0,0,0,0,0
9629,H39042,H,299.0,310.0,1569,34.3,132,0,0,0,0,0,0
8910,L56089,L,297.1,308.4,1529,40.4,165,0,0,0,0,0,0
4819,M19678,M,303.6,312.1,1967,20.9,2,0,0,0,0,0,0
7902,L55081,L,300.8,312.4,1365,44.5,129,0,0,0,0,0,0
7163,L54342,L,300.2,310.2,1378,43.9,193,0,0,0,0,0,0
9950,M24809,M,298.2,307.8,1411,53.4,110,0,0,0,0,0,0
6911,L54090,L,300.8,311.2,1434,45.6,174,0,0,0,0,0,0
8857,M23716,M,297.7,308.9,1327,63.7,21,0,0,0,0,0,0
7863,M22722,M,300.5,312.0,1382,54.1,27,0,0,0,0,0,0
5813,L52992,L,301.4,311.1,1495,36.3,193,0,0,0,0,0,0
9137,L56316,L,297.7,308.7,1694,29.1,102,0,0,0,0,0,0
9453,M24312,M,298.0,308.7,1392,53.4,104,0,0,0,0,0,0
4773,M19632,M,303.6,312.0,1435,37.9,98,0,0,0,0,0,0
940,L48119,L,295.5,306.1,1488,40.7,31,0,0,0,0,0,0
3804,L50983,L,302.2,310.9,1531,37.5,60,0,0,0,0,0,0
8225,L55404,L,299.1,310.5,1496,35.2,60,0,0,0,0,0,0
4489,M19348,M,302.5,310.4,1509,37.6,45,0,0,0,0,0,0
7287,M22146,M,300.1,310.4,1480,37.1,77,0,0,0,0,0,0
7409,L54588,L,299.9,310.9,1292,51.1,173,0,0,0,0,0,0
972,L48151,L,295.9,306.6,1557,41.1,113,0,0,0,0,0,0
4800,L51979,L,303.5,312.5,1418,42.2,170,0,0,0,0,0,0
9573,M24432,M,299.7,310.8,1405,47.6,192,0,0,0,0,0,0
246,M15105,M,297.9,308.1,1627,31.4,209,0,0,0,0,0,0
1520,M16379,M,298.2,308.9,1512,38.5,28,0,0,0,0,0,0
9188,L56367,L,297.9,309.0,1379,47.3,28,0,0,0,0,0,0
7182,L54361,L,300.2,310.3,1331,52.1,30,0,0,0,0,0,0
9215,L56394,L,298.0,308.9,1508,37.1,92,0,0,0,0,0,0
9192,M24051,M,297.9,309.0,1970,21.6,37,0,0,0,0,0,0
7145,M22004,M,300.4,309.8,1517,40.3,149,0,0,0,0,0,0
2703,L49882,L,299.8,309.2,1760,25.9,63,0,0,0,0,0,0
1606,L48785,L,297.8,307.8,1396,42.5,23,0,0,0,0,0,0
4852,L52031,L,303.7,312.1,1363,51.8,90,1,0,1,0,0,0
4162,H33575,H,301.9,310.3,1653,32.4,100,0,0,0,0,0,0
3360,L50539,L,301.5,310.6,1525,41.9,204,0,0,0,0,0,0
990,M15849,M,296.2,307.0,2119,18.3,159,0,0,0,0,0,0
6317,L53496,L,300.9,310.4,1544,36.0,148,0,0,0,0,0,0
5611,L52790,L,303.1,312.4,1407,41.2,107,0,0,0,0,0,0
6129,L53308,L,300.9,311.0,1499,38.0,111,0,0,0,0,0,0
6075,M20934,M,301.0,310.8,1533,39.3,194,0,0,0,0,0,0
9981,L57160,L,298.6,308.4,1559,36.6,188,0,0,0,0,0,0
9609,M24468,M,298.9,310.1,1513,41.5,80,0,0,0,0,0,0
3635,L50814,L,302.2,311.4,1499,37.7,55,0,0,0,0,0,0
2908,M17767,M,300.6,309.4,1581,35.7,117,0,0,0,0,0,0
4735,L51914,L,303.2,311.5,1507,39.2,225,0,0,0,0,0,0
9626,M24485,M,299.0,310.1,1487,47.5,123,0,0,0,0,0,0
6704,M21563,M,301.5,310.7,1744,28.2,61,0,0,0,0,0,0
7499,M22358,M,300.2,311.8,1748,28.5,184,0,0,0,0,0,0
7850,M22709,M,300.3,311.7,1374,47.9,222,1,1,0,0,0,0
8015,L55194,L,300.9,312.0,1500,44.2,188,0,0,0,0,0,0
2924,M17783,M,300.7,309.7,1397,51.3,155,0,0,0,0,0,0
9881,L57060,L,298.8,309.8,1753,27.5,130,0,0,0,0,0,0
1093,M15952,M,296.9,307.6,1685,32.0,10,0,0,0,0,0,0
6647,L53826,L,301.5,310.5,1479,34.2,147,0,0,0,0,0,0
7509,M22368,M,300.5,311.9,1730,27.5,209,0,0,0,0,0,0
7047,M21906,M,300.7,310.5,1863,22.2,111,0,0,0,0,0,0
5476,L52655,L,302.7,312.2,1336,46.8,179,0,0,0,0,0,0
1397,L48576,L,299.0,310.3,1483,39.2,153,0,0,0,0,0,0
8928,M23787,M,297.4,308.4,1789,25.0,210,0,0,0,0,0,0
2341,L49520,L,299.1,308.1,1479,40.7,10,0,0,0,0,0,0
9472,M24331,M,298.6,309.4,1774,27.5,154,0,0,0,0,0,0
7674,M22533,M,300.5,311.6,1476,39.1,199,0,0,0,0,0,0
1109,L48288,L,296.6,307.4,1504,45.8,58,0,0,0,0,0,0
1008,M15867,M,296.2,307.2,1633,31.1,0,0,0,0,0,0,0
8638,L55817,L,297.5,308.5,1459,39.7,69,0,0,0,0,0,0
3321,L50500,L,301.5,310.5,2289,16.4,112,0,0,0,0,0,0
6050,M20909,M,300.9,311.0,1567,34.3,130,0,0,0,0,0,0
5024,M19883,M,304.0,313.0,1575,34.5,92,0,0,0,0,0,0
2855,L50034,L,300.5,309.3,1470,40.8,219,0,0,0,0,0,0
5010,L52189,L,303.7,312.8,1523,40.7,59,0,0,0,0,0,0
9666,L56845,L,299.2,310.3,1610,33.3,233,0,0,0,0,0,0
215,M15074,M,298.3,308.6,1589,37.1,137,0,0,0,0,0,0
3242,H32655,H,300.9,309.5,1469,43.4,126,0,0,0,0,0,0
2106,L49285,L,299.3,309.1,1495,44.0,55,0,0,0,0,0,0
3150,H32563,H,300.4,309.7,1500,35.2,112,0,0,0,0,0,0
3921,L51100,L,302.6,311.5,1885,27.5,147,0,0,0,0,0,0
2402,M17261,M,299.2,308.6,1367,47.6,168,0,0,0,0,0,0
5242,L52421,L,303.7,313.1,1683,28.4,46,0,0,0,0,0,0
8647,L55826,L,297.5,308.6,1497,43.9,91,0,0,0,0,0,0
7807,L54986,L,300.0,311.5,1349,48.6,113,0,0,0,0,0,0
6387,L53566,L,300.2,309.7,1656,34.3,120,0,0,0,0,0,0
8551,L55730,L,298.3,309.2,1456,45.5,75,0,0,0,0,0,0
3932,M18791,M,302.7,311.7,1784,25.1,177,0,0,0,0,0,0
4404,L51583,L,302.3,310.1,1388,49.9,48,0,0,0,0,0,0
699,L47878,L,297.6,308.8,1539,40.2,72,0,0,0,0,0,0
4170,L51349,L,302.1,310.5,1559,36.0,124,0,0,0,0,0,0
5329,M20188,M,303.7,312.9,1406,41.9,48,0,0,0,0,0,0
7720,H37133,H,300.6,311.7,1535,33.3,92,0,0,0,0,0,0
4661,L51840,L,303.2,311.2,1439,43.9,30,0,0,0,0,0,0
7649,L54828,L,300.4,311.4,1552,28.8,135,0,0,0,0,0,0
4095,L51274,L,302.0,310.5,1651,30.9,146,0,0,0,0,0,0
5020,M19879,M,304.0,313.1,1466,39.5,83,0,0,0,0,0,0
55,L47234,L,298.7,309.0,1691,30.1,154,0,0,0,0,0,0
6414,L53593,L,300.4,310.1,1614,33.5,191,0,0,0,0,0,0
4386,L51565,L,301.8,309.7,1442,45.3,233,1,1,0,0,0,0
3647,M18506,M,302.2,311.5,1863,25.7,85,0,0,0,0,0,0
9757,L56936,L,298.6,309.8,1597,35.9,213,0,0,0,0,0,0
3536,H32949,H,301.9,311.0,1672,29.9,13,0,0,0,0,0,0
3696,L50875,L,302.2,311.3,1530,37.3,207,1,1,0,0,0,0
1510,L48689,L,298.0,308.5,1429,37.7,220,1,1,0,0,0,0
992,M15851,M,296.1,307.0,1523,42.0,164,0,0,0,0,0,0
4438,L51617,L,302.4,310.2,1578,31.2,139,0,0,0,0,0,0
736,L47915,L,296.9,308.4,1557,32.4,173,0,0,0,0,0,0
9149,L56328,L,297.6,308.6,1393,40.4,127,0,0,0,0,0,0
69,L47248,L,298.8,308.9,1527,32.4,189,0,0,0,0,0,0
4986,M19845,M,303.8,313.0,1789,23.5,215,0,0,0,0,0,0
2973,M17832,M,300.6,309.4,1432,44.2,84,0,0,0,0,0,0
4692,L51871,L,303.5,311.5,1535,33.3,120,0,0,0,0,0,0
9716,L56895,L,299.1,310.1,1373,55.6,108,0,0,0,0,0,0
6839,L54018,L,301.1,311.1,1570,41.6,202,0,0,0,0,0,0
7270,M22129,M,300.4,310.5,1540,33.4,32,0,0,0,0,0,0
6153,M21012,M,301.1,311.1,1592,35.7,174,0,0,0,0,0,0
8704,M23563,M,297.2,308.6,1284,51.3,32,0,0,0,0,0,0
1784,H31197,H,298.3,308.0,1553,41.0,52,0,0,0,0,0,0
7514,L54693,L,300.4,311.8,2261,14.9,5,0,0,0,0,0,0
3597,L50776,L,301.7,310.5,1354,50.0,169,0,0,0,0,0,0
953,L48132,L,295.5,306.2,1448,48.9,65,0,0,0,0,0,0
1849,H31262,H,297.7,307.2,1429,44.1,26,0,0,0,0,0,0
9257,L56436,L,298.2,309.1,1569,35.2,199,0,0,0,0,0,0
7828,M22687,M,299.8,311.1,1452,44.3,167,0,0,0,0,0,0
837,L48016,L,296.6,307.4,1368,45.1,185,0,0,0,0,0,0
5032,M19891,M,303.8,313.0,1514,45.0,113,0,0,0,0,0,0
3552,L50731,L,301.9,310.9,1799,24.2,54,0,0,0,0,0,0
9570,M24429,M,299.8,311.0,1948,20.0,185,0,0,0,0,0,0
9804,L56983,L,298.4,309.2,1692,29.8,137,0,0,0,0,0,0
7743,M22602,M,300.5,311.9,1323,57.9,155,0,0,0,0,0,0
5491,L52670,L,302.6,312.1,1288,68.5,0,1,0,0,1,0,0
447,L47626,L,297.5,308.6,1452,39.0,72,0,0,0,0,0,0
1876,L49055,L,298.3,308.0,1363,50.1,96,0,0,0,0,0,0
7443,L54622,L,300.0,311.5,1601,36.9,35,0,0,0,0,0,0
6430,M21289,M,300.2,309.8,1394,47.4,21,0,0,0,0,0,0
2318,L49497,L,299.2,308.8,1605,31.1,181,0,0,0,0,0,0
7667,M22526,M,300.6,311.7,1424,50.8,182,0,0,0,0,0,0
1329,M16188,M,298.8,310.1,1719,28.8,206,0,0,0,0,0,0
371,M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0
4325,L51504,L,301.7,310.2,1486,43.0,66,0,0,0,0,0,0
2310,L49489,L,299.1,308.6,1611,31.4,161,0,0,0,0,0,0
9178,L56357,L,297.9,309.1,1504,43.0,4,0,0,0,0,0,0
4177,M19036,M,302.3,310.7,1544,39.7,141,0,0,0,0,0,0
2040,M16899,M,299.0,308.9,1449,39.6,105,0,0,0,0,0,0
9088,L56267,L,297.1,307.8,1681,27.6,181,0,0,0,0,0,0
8607,M23466,M,297.5,308.4,1505,37.2,215,0,0,0,0,0,0
2411,L49590,L,299.1,308.5,1689,32.1,192,0,0,0,0,0,0
6216,L53395,L,301.1,310.8,1521,41.0,99,0,0,0,0,0,0
3812,M18671,M,302.1,310.7,1608,30.3,81,0,0,0,0,0,0
288,L47467,L,298.2,308.3,1805,31.6,96,0,0,0,0,0,0
36,M14895,M,298.8,309.2,1452,48.6,98,0,0,0,0,0,0
2940,L50119,L,300.9,309.7,1431,41.4,199,0,0,0,0,0,0
7693,H37106,H,300.5,311.6,1506,36.2,10,0,0,0,0,0,0
1665,L48844,L,298.2,308.0,1535,38.0,179,0,0,0,0,0,0
3393,L50572,L,301.5,310.7,1408,47.3,79,0,0,0,0,0,0
2930,M17789,M,300.8,309.7,1482,39.0,171,0,0,0,0,0,0
7385,L54564,L,299.7,310.4,1614,36.2,108,0,0,0,0,0,0
56,L47235,L,298.8,309.1,1512,40.7,156,0,0,0,0,0,0
2904,M17763,M,300.7,309.5,1733,26.7,108,0,0,0,0,0,0
9914,L57093,L,298.5,308.8,1589,30.6,11,0,0,0,0,0,0
542,L47721,L,297.4,309.4,1296,52.3,96,0,0,0,0,0,0
4758,L51937,L,303.4,311.6,1497,42.8,58,0,0,0,0,0,0
860,H30273,H,296.2,307.0,1542,40.6,28,0,0,0,0,0,0
9575,H38988,H,299.7,310.8,1418,46.6,197,0,0,0,0,0,0
3052,L50231,L,300.2,309.3,1366,49.3,59,0,0,0,0,0,0
2321,H31734,H,299.2,308.8,1440,39.1,188,0,0,0,0,0,0
4937,L52116,L,303.5,312.4,1284,70.6,94,1,0,0,1,0,0
1490,M16349,M,298.2,309.0,1723,26.6,168,0,0,0,0,0,0
477,L47656,L,297.4,309.0,1570,37.9,154,0,0,0,0,0,0
5568,M20427,M,302.5,312.0,1445,54.8,0,0,0,0,0,0,0
4007,L51186,L,302.1,311.2,1492,45.0,162,0,0,0,0,0,0
9771,H39184,H,298.6,309.5,1584,31.8,27,0,0,0,0,0,0
8392,L55571,L,298.6,309.6,1423,42.7,82,0,0,0,0,0,0
2746,M17605,M,299.7,309.1,1603,38.5,170,0,0,0,0,0,0
1119,L48298,L,296.5,307.5,1443,41.8,87,0,0,0,0,0,0
2615,L49794,L,299.3,309.1,1634,36.8,62,0,0,0,0,0,0
7837,L55016,L,300.1,311.4,1604,35.0,191,0,0,0,0,0,0
4137,L51316,L,301.7,310.1,1487,48.0,36,0,0,0,0,0,0
5981,M20840,M,300.6,310.7,1654,32.0,180,0,0,0,0,0,0
8644,L55823,L,297.5,308.5,1448,54.3,83,0,0,0,0,0,0
1868,L49047,L,298.1,307.9,1502,41.8,79,0,0,0,0,0,0
2976,H32389,H,300.5,309.4,1360,46.2,93,0,0,0,0,0,0
